date,day_of_week,entry_time,entry_hour,direction,fvg_type,entry_price,stop_price,target_price,exit_price,outcome,pnl,fc_bullish,fc_range_pct,fc_body_ratio,fvg_size_pct,risk_pct,max_favorable_r,max_adverse_r,time_in_trade_min,aligned_with_fc,aligned_with_day,day_bullish,day_range_pct,fc_range_bucket,fc_body_bucket
2023-08-29,Tuesday,09:52,9,LONG,bullish,242.07,241.48,245.35,241.48,LOSS,-1000.0,True,1.066,0.64,0.054,0.246,0.55,1.1,4,True,True,True,8.608,1-1.5%,50-70%
2023-08-30,Wednesday,09:44,9,SHORT,bearish,252.3,253.4,246.25,253.4,LOSS,-1000.0,True,0.802,0.252,0.211,0.436,1.55,1.4,8,False,False,True,3.892,0.5-1%,<30%
2023-08-31,Thursday,10:57,10,LONG,bullish,258.08,257.82,259.48,259.48,WIN,5500.0,True,1.25,0.417,0.12,0.099,6.24,0.71,49,True,True,True,2.421,1-1.5%,30-50%
2023-09-01,Friday,09:58,9,SHORT,bearish,252.98,253.58,249.68,253.58,LOSS,-1000.0,False,1.102,0.313,0.414,0.237,3.22,1.18,12,True,True,False,7.194,1-1.5%,30-50%
2023-09-05,Tuesday,10:02,10,LONG,bullish,250.61,249.75,255.34,249.75,LOSS,-1000.0,True,1.484,0.951,0.32,0.343,0.03,1.29,1,True,True,True,6.273,1-1.5%,>70%
2023-09-06,Wednesday,14:28,14,SHORT,bearish,251.5,251.77,250.01,251.77,LOSS,-1000.0,False,1.194,0.903,0.137,0.107,0.3,1.22,3,True,True,False,4.879,1-1.5%,>70%
2023-09-07,Thursday,09:55,9,LONG,bullish,245.39,244.56,249.95,244.56,LOSS,-1000.0,False,0.751,0.61,0.376,0.338,1.34,1.96,8,False,True,True,3.841,0.5-1%,50-70%
2023-09-08,Friday,09:56,9,SHORT,bearish,253.64,255.58,242.97,249.01,TIMEOUT,2386.6,True,2.205,0.775,0.106,0.765,3.59,0.95,587,False,True,False,3.921,2-3%,>70%
2023-09-11,Monday,09:56,9,LONG,bullish,265.53,263.64,275.92,263.64,LOSS,-1000.0,False,1.621,0.542,0.087,0.711,0.22,1.09,15,False,True,True,8.101,1.5-2%,50-70%
2023-09-12,Tuesday,13:05,13,LONG,bullish,269.66,269.18,272.3,269.18,LOSS,-1000.0,False,1.25,0.387,0.037,0.178,0.1,1.44,2,False,False,False,4.336,1-1.5%,30-50%
2023-09-13,Wednesday,09:40,9,LONG,bullish,274.46,273.19,281.48,273.19,LOSS,-1000.0,True,1.467,0.401,0.062,0.464,0.4,1.15,3,True,True,True,3.304,1-1.5%,30-50%
2023-09-14,Thursday,09:43,9,LONG,bullish,273.27,272.54,277.28,272.54,LOSS,-1000.0,False,0.858,0.017,0.244,0.267,1.7,1.29,7,False,True,True,2.416,0.5-1%,<30%
2023-09-15,Friday,10:42,10,SHORT,bearish,275.03,275.48,272.55,275.48,LOSS,-1000.0,False,1.063,0.398,0.139,0.164,4.96,1.27,78,True,True,False,2.876,1-1.5%,30-50%
2023-09-18,Monday,10:18,10,SHORT,bearish,267.63,268.26,264.17,268.26,LOSS,-1000.0,False,1.264,0.578,0.283,0.235,5.0,1.22,73,True,True,False,4.515,1-1.5%,50-70%
2023-09-19,Tuesday,09:56,9,SHORT,bearish,261.94,262.95,256.35,262.95,LOSS,-1000.0,True,1.797,0.719,0.194,0.388,0.72,1.16,12,False,False,True,2.498,1.5-2%,>70%
2023-09-20,Wednesday,12:12,12,LONG,bullish,267.37,267.24,268.08,268.08,WIN,5500.0,False,0.867,0.507,0.026,0.048,6.07,0.46,28,False,False,False,4.472,0.5-1%,50-70%
2023-09-21,Thursday,10:23,10,SHORT,bearish,257.45,258.14,253.66,258.14,LOSS,-1000.0,True,1.571,0.062,0.019,0.268,2.52,1.06,33,False,True,False,3.626,1.5-2%,<30%
2023-09-22,Friday,12:59,12,SHORT,bearish,253.05,253.63,249.86,249.86,WIN,5500.0,False,0.892,0.782,0.17,0.229,5.9,0.14,30,True,True,False,5.937,0.5-1%,>70%
2023-09-25,Monday,10:05,10,LONG,bullish,243.4,242.4,248.9,242.4,LOSS,-1000.0,False,2.056,0.918,0.178,0.411,0.35,1.01,3,False,True,True,4.039,2-3%,>70%
2023-09-26,Tuesday,09:43,9,LONG,bullish,246.09,245.22,250.88,245.22,LOSS,-1000.0,True,1.417,0.53,0.2,0.354,0.54,1.02,3,True,False,False,3.202,1-1.5%,50-70%
2023-09-27,Wednesday,10:56,10,SHORT,bearish,241.74,242.36,238.33,242.36,LOSS,-1000.0,False,1.281,0.484,0.075,0.257,0.48,1.06,5,True,True,False,4.785,1-1.5%,30-50%
2023-09-28,Thursday,10:55,10,LONG,bullish,241.74,241.29,244.23,241.29,LOSS,-1000.0,True,1.361,0.499,0.124,0.187,0.06,1.13,1,True,True,True,4.054,1-1.5%,30-50%
2023-09-29,Friday,11:42,11,SHORT,bearish,251.18,251.5,249.45,251.5,LOSS,-1000.0,True,1.211,0.525,0.076,0.126,0.49,1.67,2,False,False,True,3.375,1-1.5%,50-70%
2023-10-02,Monday,09:55,9,LONG,bullish,245.79,244.65,252.06,252.06,WIN,5500.0,False,1.454,0.368,0.498,0.464,5.58,0.53,78,False,False,False,5.893,1-1.5%,30-50%
2023-10-03,Tuesday,11:50,11,LONG,bullish,248.36,247.76,251.68,247.76,LOSS,-1000.0,False,0.952,0.479,0.052,0.243,0.12,1.33,4,False,False,False,2.653,0.5-1%,30-50%
2023-10-04,Wednesday,09:44,9,LONG,bullish,251.96,251.08,256.8,251.08,LOSS,-1000.0,True,1.101,0.737,0.187,0.35,1.52,1.37,24,True,True,True,8.05,1-1.5%,>70%
2023-10-05,Thursday,09:49,9,SHORT,bearish,260.26,261.77,251.96,261.77,LOSS,-1000.0,True,1.633,0.69,0.034,0.58,2.66,1.05,268,False,False,True,2.839,1.5-2%,50-70%
2023-10-06,Friday,09:44,9,SHORT,bearish,251.96,252.52,248.88,252.52,LOSS,-1000.0,True,0.688,0.04,0.091,0.222,0.31,1.8,1,False,False,True,4.297,0.5-1%,<30%
2023-10-09,Monday,09:49,9,LONG,bullish,256.03,254.46,264.67,254.46,LOSS,-1000.0,False,1.125,0.345,0.236,0.614,0.28,1.15,19,False,True,True,3.637,1-1.5%,30-50%
2023-10-10,Tuesday,10:27,10,LONG,bullish,264.88,263.92,270.16,263.92,LOSS,-1000.0,True,1.257,0.825,0.247,0.362,4.23,1.13,158,True,True,True,4.521,1-1.5%,>70%
2023-10-11,Wednesday,11:03,11,SHORT,bearish,265.88,266.39,263.11,263.11,WIN,5500.0,True,0.814,0.81,0.189,0.19,5.89,0.64,38,False,True,False,2.919,0.5-1%,>70%
2023-10-12,Thursday,10:34,10,SHORT,bearish,263.17,263.39,261.97,261.97,WIN,5500.0,True,0.988,0.505,0.251,0.083,5.71,0.68,5,False,True,False,3.327,0.5-1%,50-70%
2023-10-13,Friday,10:40,10,SHORT,bearish,255.0,256.03,249.34,251.0,TIMEOUT,3883.87,False,0.909,0.638,0.176,0.404,4.64,0.32,548,True,True,False,3.643,0.5-1%,50-70%
2023-10-16,Monday,10:34,10,SHORT,bearish,253.03,253.65,249.62,253.65,LOSS,-1000.0,True,2.055,0.657,0.036,0.245,1.61,1.35,41,False,False,True,3.15,2-3%,50-70%
2023-10-17,Tuesday,09:58,9,LONG,bullish,248.88,247.88,254.38,254.38,WIN,5500.0,False,0.995,0.341,0.077,0.402,5.85,0.52,97,False,True,True,3.985,0.5-1%,30-50%
2023-10-18,Wednesday,10:29,10,SHORT,bearish,250.48,251.4,245.41,245.41,WIN,5500.0,True,1.297,0.479,0.048,0.368,5.54,0.0,125,False,True,False,9.699,1-1.5%,30-50%
2023-10-19,Thursday,09:44,9,SHORT,bearish,225.05,226.71,215.94,217.88,TIMEOUT,4330.84,True,2.765,0.42,0.547,0.736,4.99,0.81,615,False,True,False,7.201,2-3%,30-50%
2023-10-20,Friday,09:56,9,LONG,bullish,216.78,216.18,220.11,216.18,LOSS,-1000.0,False,1.736,0.72,0.216,0.279,3.43,1.3,18,False,False,False,4.938,1.5-2%,>70%
2023-10-23,Monday,10:03,10,LONG,bullish,206.1,205.37,210.11,210.11,WIN,5500.0,False,2.146,0.822,0.081,0.354,5.75,0.04,20,False,True,True,6.793,2-3%,>70%
2023-10-24,Tuesday,09:44,9,LONG,bullish,219.25,218.33,224.31,218.33,LOSS,-1000.0,True,1.606,0.446,0.124,0.42,0.49,1.07,3,True,True,True,3.738,1.5-2%,30-50%
2023-10-25,Wednesday,09:56,9,LONG,bullish,217.0,215.4,225.8,215.4,LOSS,-1000.0,False,0.864,0.327,0.431,0.737,1.94,1.05,125,False,False,False,6.135,0.5-1%,30-50%
2023-10-26,Thursday,10:30,10,SHORT,bearish,210.72,211.45,206.71,211.45,LOSS,-1000.0,True,1.756,0.33,0.391,0.346,1.32,1.51,13,False,False,True,5.446,1.5-2%,30-50%
2023-10-27,Friday,09:54,9,SHORT,bearish,209.21,210.47,202.28,210.47,LOSS,-1000.0,True,1.091,0.222,0.09,0.602,1.16,1.41,19,False,True,False,4.158,1-1.5%,<30%
2023-10-30,Monday,09:55,9,SHORT,bearish,207.01,207.6,203.76,207.6,LOSS,-1000.0,True,1.107,0.255,0.318,0.285,0.02,1.75,1,False,True,False,7.806,1-1.5%,<30%
2023-10-31,Tuesday,09:59,9,LONG,bullish,198.73,197.69,204.45,197.69,LOSS,-1000.0,True,1.521,0.14,0.233,0.523,0.48,1.23,6,True,True,True,4.596,1.5-2%,<30%
2023-11-01,Wednesday,09:55,9,SHORT,bearish,202.56,203.17,199.2,203.17,LOSS,-1000.0,False,1.422,0.702,0.199,0.302,1.35,1.36,6,True,False,True,5.031,1-1.5%,>70%
2023-11-02,Thursday,09:50,9,LONG,bullish,215.7,213.89,225.66,213.89,LOSS,-1000.0,False,1.096,0.511,0.237,0.839,0.72,1.13,17,False,True,True,5.346,1-1.5%,50-70%
2023-11-03,Friday,10:14,10,SHORT,bearish,223.47,224.25,219.18,224.25,LOSS,-1000.0,False,1.028,0.162,0.022,0.349,0.85,1.06,5,True,False,True,5.001,1-1.5%,<30%
2023-11-06,Monday,09:47,9,SHORT,bearish,221.72,222.8,215.8,215.8,WIN,5500.0,False,1.01,0.33,0.238,0.486,5.71,0.71,212,True,True,False,5.304,1-1.5%,30-50%
2023-11-07,Tuesday,10:06,10,SHORT,bearish,216.61,217.34,212.6,217.34,LOSS,-1000.0,False,1.393,0.603,0.179,0.337,1.22,1.25,19,True,False,True,3.38,1-1.5%,50-70%
2023-11-08,Wednesday,09:45,9,SHORT,bearish,220.25,221.05,215.85,221.05,LOSS,-1000.0,False,1.438,0.603,0.145,0.363,0.5,1.25,8,True,True,False,2.937,1-1.5%,50-70%
2023-11-09,Thursday,09:44,9,SHORT,bearish,217.14,217.68,214.19,214.19,WIN,5500.0,False,1.084,0.485,0.142,0.248,6.0,0.59,39,True,True,False,6.695,1-1.5%,30-50%
2023-11-10,Friday,11:47,11,LONG,bullish,211.43,210.78,215.01,215.01,WIN,5500.0,True,1.373,0.2,0.422,0.307,5.57,0.49,115,True,True,True,4.874,1-1.5%,<30%
2023-11-13,Monday,09:57,9,LONG,bullish,215.98,214.08,226.46,226.28,TIMEOUT,5406.59,False,1.641,0.417,0.21,0.882,5.41,0.25,600,False,True,True,6.859,1.5-2%,30-50%
2023-11-14,Tuesday,12:28,12,SHORT,bearish,234.07,234.64,230.95,234.64,LOSS,-1000.0,False,1.731,0.821,0.094,0.242,0.07,1.15,6,True,False,True,6.311,1.5-2%,>70%
2023-11-15,Wednesday,10:03,10,LONG,bullish,241.15,240.21,246.32,246.32,WIN,5500.0,True,1.444,0.189,0.137,0.39,5.58,0.48,52,True,True,True,4.253,1-1.5%,<30%
2023-11-16,Thursday,09:43,9,SHORT,bearish,237.75,238.5,233.61,238.5,LOSS,-1000.0,True,0.726,0.213,0.179,0.316,0.13,1.63,2,False,True,False,4.766,0.5-1%,<30%
2023-11-17,Friday,09:40,9,SHORT,bearish,227.66,228.3,224.14,228.3,LOSS,-1000.0,False,1.502,0.792,0.123,0.281,1.75,1.59,12,True,False,True,4.661,1.5-2%,>70%
2023-11-20,Monday,10:10,10,LONG,bullish,233.13,232.4,237.18,232.4,LOSS,-1000.0,False,1.38,0.863,0.09,0.315,2.65,1.04,22,False,True,True,2.595,1-1.5%,>70%
2023-11-21,Tuesday,10:52,10,LONG,bullish,241.31,240.75,244.41,240.75,LOSS,-1000.0,True,1.62,0.459,0.151,0.233,0.74,1.34,9,True,True,True,4.358,1.5-2%,30-50%
2023-11-22,Wednesday,09:52,9,SHORT,bearish,237.24,238.73,229.02,233.7,TIMEOUT,2367.25,False,1.416,0.093,0.168,0.63,3.91,0.29,595,True,True,False,5.243,1-1.5%,<30%
2023-11-24,Friday,10:27,10,SHORT,bearish,234.77,235.18,232.52,235.18,LOSS,-1000.0,True,1.711,0.551,0.115,0.175,0.2,1.61,2,False,False,True,3.121,1.5-2%,50-70%
2023-11-27,Monday,11:03,11,SHORT,bearish,234.55,234.9,232.63,234.9,LOSS,-1000.0,False,1.979,0.775,0.194,0.149,2.8,1.06,36,True,False,True,2.646,1.5-2%,>70%
2023-11-28,Tuesday,09:48,9,SHORT,bearish,236.88,237.61,232.86,237.61,LOSS,-1000.0,True,1.236,0.353,0.194,0.308,3.93,1.1,71,False,False,True,6.602,1-1.5%,30-50%
2023-11-29,Wednesday,11:07,11,LONG,bullish,248.65,248.48,249.59,248.48,LOSS,-1000.0,True,1.768,0.561,0.08,0.068,0.76,3.18,2,True,False,False,4.013,1.5-2%,50-70%
2023-11-30,Thursday,12:58,12,LONG,bullish,241.35,240.87,243.98,240.87,LOSS,-1000.0,False,1.462,0.732,0.012,0.198,0.52,1.05,7,False,False,False,5.941,1-1.5%,>70%
2023-12-01,Friday,09:45,9,LONG,bullish,234.57,233.1,242.65,233.1,LOSS,-1000.0,False,1.646,0.018,0.373,0.627,0.22,1.08,5,False,True,True,3.505,1.5-2%,<30%
2023-12-04,Monday,11:48,11,SHORT,bearish,236.2,236.48,234.66,236.48,LOSS,-1000.0,True,0.919,0.482,0.042,0.119,0.11,2.23,2,False,True,False,2.734,0.5-1%,30-50%
2023-12-05,Tuesday,09:56,9,LONG,bullish,238.08,237.55,241.0,241.0,WIN,5500.0,True,1.457,0.857,0.105,0.223,5.66,0.55,6,True,True,True,6.049,1-1.5%,>70%
2023-12-06,Wednesday,11:10,11,LONG,bullish,244.84,244.51,246.69,244.51,LOSS,-1000.0,True,1.149,0.449,0.245,0.137,1.33,1.18,8,True,False,False,3.209,1-1.5%,30-50%
2023-12-07,Thursday,10:34,10,SHORT,bearish,239.44,240.24,235.07,240.24,LOSS,-1000.0,False,1.185,0.29,0.187,0.332,0.22,1.31,5,True,False,True,2.949,1-1.5%,<30%
2023-12-08,Friday,11:55,11,LONG,bullish,242.06,241.7,244.06,241.7,LOSS,-1000.0,True,1.217,0.301,0.062,0.15,0.71,1.38,14,True,True,True,2.479,1-1.5%,30-50%
2023-12-11,Monday,10:18,10,SHORT,bearish,240.97,241.53,237.86,241.53,LOSS,-1000.0,False,0.995,0.52,0.091,0.234,2.78,1.12,29,True,True,False,3.12,0.5-1%,50-70%
2023-12-12,Tuesday,11:16,11,LONG,bullish,235.05,234.5,238.08,234.5,LOSS,-1000.0,False,1.675,0.819,0.094,0.234,1.98,1.15,56,False,False,False,3.059,1.5-2%,>70%
2023-12-13,Wednesday,10:47,10,SHORT,bearish,233.94,234.46,231.08,231.08,WIN,5500.0,True,1.206,0.821,0.055,0.222,5.52,0.21,23,False,False,True,5.124,1-1.5%,>70%
2023-12-14,Thursday,09:47,9,LONG,bullish,245.36,244.63,249.38,244.63,LOSS,-1000.0,True,1.57,0.696,0.282,0.298,0.41,1.3,3,True,True,True,5.887,1.5-2%,50-70%
2023-12-15,Friday,10:13,10,LONG,bullish,251.93,251.21,255.89,251.21,LOSS,-1000.0,False,1.614,0.245,0.326,0.286,1.12,1.64,6,False,True,True,2.352,1.5-2%,<30%
2023-12-18,Monday,11:11,11,LONG,bullish,256.61,256.0,259.93,256.0,LOSS,-1000.0,True,1.375,0.554,0.008,0.236,1.13,1.43,12,True,False,False,3.077,1-1.5%,50-70%
2023-12-19,Tuesday,12:52,12,LONG,bullish,255.22,254.86,257.2,254.86,LOSS,-1000.0,True,0.991,0.601,0.052,0.141,0.06,1.56,5,True,True,True,2.642,0.5-1%,50-70%
2023-12-20,Wednesday,09:40,9,LONG,bullish,257.06,256.0,262.89,256.0,LOSS,-1000.0,False,0.688,0.586,0.016,0.412,2.62,1.11,149,False,False,False,5.198,0.5-1%,50-70%
